"Node Id","Route No","Chainage Seq","Route Link No","Chainage"
"856","206074","2","206074801","767"
"860","195479","1","195479801","3287"
"860","211306","2","211306801","406"
"861","179036","1","179036801","398"
"861","195479","2","195479801","3041"
"863","2400","1","24008004","3766"
"863","5500","2","55008001","0"
"863","5733","3","57338001","4012"
"866","172029","1","172029801","1113"
"866","261583","2","261583801","418"
"868","2050","1","20508001","12650"
"868","2090","2","20908003","18195"
"868","2510","3","25108005","31290"
"869","145949","1","145949801","306"
"869","181549","2","181549801","0"
"869","238750","3","238750801","77"
"870","2090","1","20908002","17395"
"870","2510","2","25108005","32115"
"871","2090","1","20908002","17038"
"871","169734","2","169734801","1876"
"873","2090","1","20908003","20323"
"873","106294","2","106294801","235"
"873","173859","3","173859801","0"
"874","2510","1","25108005","32472"
"874","205313","2","205313801","0"
"876","5970","1","59700201","14736"
"876","203781","2","203781801","3317"
"878","2510","1","25100417","35699"
"878","2510","2","25108005","35699"
"878","155546","3","155546801","0"
"878","264033","4","264033801","1783"
"879","5057","1","50578002","6300"
"879","146586","2","146586801","2878"
"880","2660","1","26608002","20026"
"880","221262","2","221262801","6420"
"881","163838","1","163838801","0"
"881","221262","2","221262801","5737"
"883","5500","1","55008001","407"
"883","195479","2","195479801","3387"
"883","200808","3","200808801","0"
"884","5797","1","57978001","2580"
"884","221262","2","221262801","2964"
"885","166626","1","166626801","0"
"885","221262","2","221262801","2080"
"890","2090","1","20908002","15385"
"890","5168","2","51688001","9898"
"891","2090","1","20908002","16343"
"891","132587","2","132587801","406"
"892","5104","1","51048001","597"
"892","238379","2","238379801","0"
"892","259643","3","259643801","434"
"893","2660","1","26608002","24975"
"893","124304","2","124304801","0"
"894","124304","1","124304801","39"
"894","221262","2","221262801","1389"
"895","2660","1","26608002","27602"
"895","5164","2","51648002","0"
"896","5164","1","51648002","36"
"896","221256","2","221256801","0"
"899","2090","1","20900301","6785"
"899","264012","2","264012801","21"
"900","2090","1","20900201","8597"
"900","5164","2","51640302","6797"
"901","2090","1","20900402","521"
"901","192514","2","192514801","163"
"902","2090","1","20908001","426"
"902","151996","2","151996801","123"
"906","2090","1","20908001","707"
"906","155068","2","155068801","273"
"907","2090","1","20908001","623"
"907","166021","2","166021801","228"
"908","2090","1","20908001","1038"
"908","115435","2","115435801","0"
"909","122041","1","122041801","0"
"909","218104","2","218104801","444"
"912","5156","1","51568001","1599"
"912","117393","2","117393801","84"
"914","2090","1","20908001","1484"
"914","143222","2","143222801","0"
"915","2090","1","20908001","1417"
"915","145656","2","145656801","0"
"917","2090","1","20908001","1792"
"917","5159","2","51598001","0"
"919","2090","1","20908001","2203"
"919","178508","2","178508801","289"
"920","2090","1","20908001","2372"
"920","176242","2","176242801","146"
"921","2090","1","20900201","3009"
"921","2090","2","20900301","3009"
"921","2090","3","20908001","3009"
"921","5152","4","51528001","0"
"921","5156","5","51568001","2976"
"922","2090","1","20908001","2794"
"922","142249","2","142249801","1412"
"924","2090","1","20900301","3311"
"924","123089","2","123089801","951"
"925","2400","1","24008004","4787"
"925","5736","2","57368001","7802"
"925","243424","3","243424801","0"
"928","2090","1","20900201","4358"
"928","105528","2","105528801","26"
"929","2090","1","20900201","4231"
"929","102844","2","102844801","302"
"929","195446","3","195446801","0"
"930","2090","1","20900301","5458"
"930","266214","2","266214801","23"
"931","2090","1","20900301","5018"
"931","154405","2","154405801","26"
"932","2660","1","26600201","40114"
"932","189544","2","189544801","69"
"934","2660","1","26608002","35279"
"934","264339","2","264339801","193"
"935","5167","1","51678001","231"
"935","269994","2","269994801","297"
"937","109496","1","109496801","474"
"937","132624","2","132624801","0"
"937","269994","3","269994801","992"
"939","221246","1","221246801","77"
"939","269994","2","269994801","775"
"941","5974","1","59748001","571"
"941","109495","2","109495801","0"
"941","132623","3","132623801","0"
"942","5974","1","59748001","674"
"942","167636","2","167636801","0"
"943","2860","1","28608001","557"
"944","2860","1","28600201","965"
"944","2860","2","28600301","965"
"944","2860","3","28608001","965"
"944","5167","4","51678001","1560"
"944","236812","5","236812801","0"
"945","2860","1","28600201","1175"
"945","213176","2","213176801","0"
"945","267406","3","267406801","236"
"947","2860","1","28600201","1412"
"947","157120","2","157120801","27"
"949","2860","1","28600201","1758"
"949","180370","2","180370801","26"
"952","2860","1","28600507","2414"
"952","131261","2","131261801","761"
"953","2860","1","28600507","2328"
"953","224415","2","224415801","1175"
"955","2860","1","28600301","2765"
"955","172962","2","172962801","1024"
"957","2860","1","28600301","2976"
"957","213437","2","213437801","708"
"958","2860","1","28600301","3631"
"958","122401","2","122401801","17"
"959","2860","1","28600301","4026"
"959","210974","2","210974801","2184"
"960","156324","1","156324801","455"
"960","162631","2","162631801","0"
"961","193997","1","193997801","1787"
"961","262669","2","262669801","3834"
"962","5760","1","57608003","879"
"962","138597","2","138597801","0"
"965","167742","1","167742801","0"
"965","189540","2","189540801","877"
"965","267088","3","267088801","354"
"970","2860","1","28600301","8598"
"970","231081","2","231081801","26"
"971","5764","1","57648001","1990"
"971","196519","2","196519801","430"
"971","222445","3","222445801","0"
"972","5764","1","57648001","4401"
"972","152027","2","152027801","2806"
"972","262669","3","262669801","0"
"974","185157","1","185157801","708"
"974","210027","2","210027801","3021"
"977","5163","1","51630202","2150"
"977","5768","2","57688001","0"
"977","177586","3","177586801","0"
"978","116434","1","116434801","0"
"978","155473","2","155473801","0"
"978","177586","3","177586801","518"
"979","5163","1","51630202","2500"
"979","5163","2","51630302","2500"
"979","265178","3","265178801","0"
"980","150391","1","150391801","756"
"981","5163","1","51630202","2621"
"981","5163","2","51630404","2621"
"981","212456","3","212456801","25"
"982","107508","1","107508801","0"
"982","139288","2","139288801","679"
"985","5163","1","51638001","3228"
"985","185135","2","185135801","1404"
"986","5163","1","51638001","3922"
"986","117530","2","117530801","1362"
"986","180014","3","180014801","0"
"987","5163","1","51638001","4135"
"987","121101","2","121101801","0"
"994","5291","1","52918001","1160"
"994","160140","2","160140801","0"
"995","141994","1","141994801","584"
"995","221312","2","221312801","135"
"996","5732","1","57328001","2256"
"996","149059","2","149059801","1618"
"997","5048","1","50488001","3572"
"997","126971","2","126971801","0"
"997","158543","3","158543801","3301"
"998","5048","1","50488001","2703"
"998","196684","2","196684801","0"
"998","221214","3","221214801","2176"
"1,000","142267","1","142267801","225"
"1,000","146543","2","146543801","206"
"1,003","5776","1","57768001","3989"
"1,003","100648","2","100648801","0"
"1,004","4991","1","49918001","17956"
"1,004","162905","2","162905801","743"
"1,006","4991","1","49918001","16738"
"1,006","164518","2","164518801","638"
"1,007","4991","1","49918001","16853"
"1,007","196331","2","196331801","3532"
"1,008","5776","1","57768001","5278"
"1,008","125557","2","125557801","0"
"1,012","2090","1","20908002","10457"
"1,012","149608","2","149608801","0"
"1,012","156144","3","156144801","1858"
"1,013","2230","1","22300201","4787"
"1,013","2230","2","22300301","4787"
"1,013","5164","3","51648003","10796"
"1,015","5768","1","57688001","3269"
"1,015","152434","2","152434801","3296"
"1,015","197331","3","197331801","0"
"1,016","2580","1","25808006","12115"
"1,016","120196","2","120196801","1350"
"1,017","2580","1","25800409","12402"
"1,017","2580","2","25800508","12402"
"1,017","2580","3","25808006","12402"
"1,017","172508","4","172508801","0"
"1,019","2580","1","25808006","13679"
"1,019","124707","2","124707801","0"
"1,020","2580","1","25800205","27392"
"1,020","109408","2","109408801","502"
"1,022","2660","1","26600201","48530"
"1,029","5757","1","57578001","16079"
"1,029","158485","2","158485801","1455"
"1,030","2230","1","22308001","29090"
"1,030","5757","2","57578001","13065"
"1,030","109405","3","109405801","0"
"1,030","180530","4","180530801","2838"
"1,033","107969","1","107969801","0"
"1,033","180530","2","180530801","2282"
"1,034","177590","1","177590801","0"
"1,034","180530","2","180530801","1881"
"1,040","146418","1","146418801","559"
"1,040","160906","2","160906801","509"
"1,055","4034","1","40348002","20618"
"1,055","264960","2","264960801","624"
"1,057","4034","1","40348002","19937"
"1,057","161434","2","161434801","1340"
"1,059","4034","1","40348002","19404"
"1,059","222737","2","222737801","403"
"1,059","233619","3","233619801","0"
"1,060","4034","1","40340201","7438"
"1,060","146047","2","146047801","789"
"1,061","4034","1","40340301","7249"
"1,061","217938","2","217938801","1241"
"1,061","233638","3","233638801","0"
"1,062","4034","1","40340201","7159"
"1,062","215791","2","215791801","53"
"1,063","4034","1","40340201","7344"
"1,063","144000","2","144000801","902"
"1,064","4034","1","40340201","6763"
"1,064","210962","2","210962801","1403"
"1,068","4034","1","40340301","6024"
"1,068","100630","2","100630801","701"
"1,069","4034","1","40348001","5376"
"1,069","199215","2","199215801","414"
"1,070","4034","1","40348001","5339"
"1,070","5997","2","59978001","783"
"1,073","4034","1","40348001","4587"
"1,076","4034","1","40348001","1976"
"1,076","201048","2","201048801","210"
"1,078","4034","1","40348001","1522"
"1,078","156891","2","156891801","676"
"1,081","4034","1","40348001","963"
"1,081","201845","2","201845801","698"
"1,082","4034","1","40348001","623"
"1,082","121746","2","121746801","879"
"1,091","4034","1","40340403","17390"
"1,091","120783","2","120783801","2300"
"1,092","4034","1","40340403","17171"
"1,092","190898","2","190898801","943"
"1,096","126394","1","126394801","380"
"1,096","158533","2","158533801","2529"
"1,097","4034","1","40340401","16356"
"1,097","145053","2","145053801","1149"
"1,099","123180","1","123180801","733"
"1,099","203034","2","203034801","116"
"1,103","4034","1","40348002","14973"
"1,103","139757","2","139757801","538"
"1,103","233436","3","233436801","212"
"1,104","4034","1","40348002","14611"
"1,104","137509","2","137509801","538"
"1,105","4034","1","40348002","14369"
"1,105","191565","2","191565801","459"
"1,105","233425","3","233425801","140"
"1,106","4034","1","40348002","14138"
"1,106","177900","2","177900801","452"
"1,106","233391","3","233391801","0"
"1,108","4034","1","40348002","13846"
"1,108","264153","2","264153801","384"
"1,109","4034","1","40348002","13722"
"1,109","197861","2","197861801","541"
"1,110","4034","1","40348002","13599"
"1,110","162138","2","162138801","643"
"1,111","4034","1","40348002","13476"
"1,111","264089","2","264089801","2759"
"1,112","4034","1","40348002","13355"
"1,112","151399","2","151399801","602"
"1,112","233380","3","233380801","0"
"1,113","4034","1","40348002","13240"
"1,113","132463","2","132463801","498"
"1,114","4034","1","40348002","12703"
"1,114","173854","2","173854801","1028"
"1,114","233385","3","233385801","0"
"1,115","4034","1","40348002","12801"
"1,115","181081","2","181081801","1305"
"1,117","4034","1","40348002","12194"
"1,117","210620","2","210620801","118"
"1,119","4034","1","40348002","11673"
"1,119","167407","2","167407801","1070"
"1,120","4034","1","40348002","11550"
"1,120","189112","2","189112801","1116"
"1,121","4034","1","40348002","11325"
"1,121","121421","2","121421801","251"
"1,126","4034","1","40348002","9268"
"1,126","187220","2","187220801","497"
"1,129","4034","1","40348002","8284"
"1,129","5750","2","57508001","0"
"1,131","4034","1","40340201","7717"
"1,131","4034","2","40340301","7717"
"1,131","4034","3","40348002","7717"
"1,131","144421","4","144421801","1043"
"1,133","189885","1","189885801","442"
"1,133","217938","2","217938801","672"
"1,135","5500","1","55000201","13422"
"1,135","199848","2","199848801","1398"
"1,136","5500","1","55000201","12467"
"1,136","195484","2","195484801","0"
"1,137","5500","1","55000201","11032"
"1,137","5606","2","56068002","7195"
"1,137","5960","3","59608001","0"
"1,139","5500","1","55000301","10561"
"1,139","194196","2","194196801","0"
"1,139","230374","3","230374801","507"
"1,140","5606","1","56068001","1120"
"1,140","186545","2","186545801","0"
"1,140","245251","3","245251801","136"
"1,146","5522","1","55228001","1376"
"1,146","127520","2","127520801","0"
"1,146","239236","3","239236801","318"
"1,147","5751","1","57518001","8831"
"1,147","105077","2","105077801","0"
