"ACCIDENT_NO","NODE_ID","COMPLEX_INT_NO"
"42000024724 ","478","5254"
"42000024739 ","221819","3033"
"42000024798 ","46271","103336"
"42000025031 ","46147","5084"
"42000025032 ","41861","5720"
"42000025285 ","35424","106093"
"42000025314 ","478","5254"
"42000025319 ","39558","5308"
"42000025351 ","607","5406"
"42000025388 ","40812","5676"
"42000025406 ","35473","5158"
"42000025442 ","39747","5141"
"42000025926 ","57544","100891"
"42000025960 ","634","103760"
"42000025967 ","46126","5534"
"42000026031 ","46295","5073"
"42000026034 ","41941","5696"
"42000026144 ","129605","5634"
"42000026189 ","44636","8979"
"42000026289 ","39528","5326"
"42000026289 ","39528","106090"
"42000026313 ","40595","5665"
"42000026435 ","40864","5428"
"42000026447 ","41964","5794"
"42000026468 ","39578","5306"
"42000026531 ","41935","5751"
"42000026622 ","62645","8901"
"42000026868 ","39521","5330"
"42000027060 ","36466","5865"
"42000027191 ","41770","5998"
"42000027204 ","39558","5308"
"42000027499 ","634","103760"
"42000027570 ","29551","106070"
"42000027715 ","46332","102588"
"42000028167 ","35424","106093"
"42000028179 ","29551","106070"
"42000028185 ","46304","9102"
"42000028496 ","44621","8911"
"42000028501 ","29442","5685"
"42000028534 ","39191","5166"
"42000028704 ","39741","5307"
"42000028726 ","40914","5669"
"42000028808 ","40612","5543"
"42000028847 ","45877","9047"
"42000028889 ","40914","5669"
"42000028939 ","41786","5956"
"42000028971 ","65993","5311"
"42000029025 ","46359","5223"
"42000029233 ","41941","5696"
"42000029236 ","40800","103007"
"42000029481 ","38993","5200"
"42000029515 ","40500","5518"
"42000029584 ","10592","1000"
"42000029592 ","41804","5892"
"42000029614 ","41965","5792"
"42000029624 ","46278","5884"
"42000029642 ","44857","8828"
"42000029775 ","36104","5020"
"42000029911 ","37116","5496"
"42000029913 ","39329","5394"
"42000029963 ","478","5254"
"42000030137 ","44828","8860"
"42000030145 ","39435","5175"
"42000030217 ","46378","103907"
"42000030218 ","40879","100864"
"42000030267 ","39715","5163"
"42000030664 ","39715","5163"
"42000030912 ","46123","103500"
"42000031035 ","38474","5047"
"42000031045 ","38477","5048"
"42000031125 ","39730","5153"
"42000031137 ","41040","5680"
"42000031287 ","36830","5850"
"42000031425 ","40613","5544"
"42000031642 ","39759","5199"
"42000031648 ","44621","8911"
"42000031698 ","45785","5456"
"42000031871 ","41016","5469"
"42000032272 ","41802","5805"
"42000032345 ","42577","105834"
"42000032348 ","45785","5456"
"42000032479 ","42474","6050"
"42000032526 ","38993","5200"
"42000032685 ","32079","106094"
"42000032802 ","46278","5884"
"42000032966 ","41910","5791"
"42000033058 ","40520","5523"
"42000033113 ","44636","8979"
"42000033250 ","46035","5086"
"42000033329 ","37363","5360"
"42000033473 ","46447","5723"
"42000033521 ","35565","5699"
"42000033547 ","39339","5339"
"42000033611 ","221693","5266"
"42000033749 ","40804","5420"
"42000033799 ","40708","5446"
"42000033866 ","39397","5143"
"42000034090 ","51897","4280"
"42000034306 ","41803","5856"
"42000034323 ","29573","5329"
"42000034329 ","39031","5188"
"42000034370 ","46492","5627"
"42000034673 ","46498","5797"
"42000034860 ","40564","5424"
"42000034967 ","46502","5349"
"42000035051 ","50838","3015"
"42000035370 ","39826","1018"
"42000035455 ","130843","6127"
"42000035541 ","795","6010"
"42000035561 ","38474","5047"
"42000035790 ","40926","5585"
"42000035856 ","39578","5306"
"42000036005 ","41936","5772"
"42000036061 ","40744","5548"
"42000036086 ","787","6139"
"42000036087 ","41814","5691"
"42000036312 ","65993","5311"
"42000036413 ","40622","5542"
"42000036462 ","130925","5758"
"42000036463 ","46521","5127"
"42000036637 ","36151","6004"
"42000036644 ","35465","5322"
"42000036668 ","41896","5707"
"42000036698 ","41819","5907"
"42000036819 ","46537","5418"
"42000036945 ","40438","5499"
"42000037077 ","35567","5731"
"42000037200 ","29618","5570"
"42000037207 ","41916","5736"
"42000037262 ","46553","5622"
"42000037472 ","40951","5456"
"42000037849 ","40650","5527"
"42000037936 ","46559","5189"
"42000037950 ","41912","5802"
"42000038046 ","84","5272"
"42000038050 ","17627","3122"
"42000038166 ","42674","6034"
"42000038513 ","39747","5141"
"42000038626 ","41039","5667"
"42000038699 ","38459","5121"
"42000039020 ","32079","106094"
"42000039032 ","39748","5146"
"42000039040 ","41953","5795"
"42000039054 ","40925","5580"
"42000039147 ","46579","104340"
"42000039244 ","38155","9047"
"42000039247 ","46581","5045"
"42000039305 ","39713","5382"
"42000039480 ","35472","5195"
"42000039793 ","622","5688"
"42000039795 ","793","1000"
"42000039795 ","793","6086"
"42000039821 ","41912","5802"
"42000039945 ","42611","6088"
"42000040065 ","35323","5234"
"42000040119 ","38487","5067"
"42000040444 ","39532","5319"
"42000040587 ","41933","5759"
"42000040625 ","131516","5496"
"42000040627 ","40879","100864"
"42000040916 ","39771","5387"
"42000041044 ","29619","5485"
"42000041075 ","35300","6028"
"42000041082 ","46633","104830"
"42001000158 ","41896","5707"
"42001000375 ","57284","3099"
"42001000662 ","38892","5364"
"42001000705 ","39361","5291"
"42001000791 ","38477","5048"
"42001000871 ","42012","5746"
"42001000960 ","88115","5344"
"42001001035 ","40802","5625"
"42001001058 ","46521","5127"
"42001001080 ","38168","100107"
"42001001141 ","38246","5127"
"42001001171 ","46650","102898"
"42001001249 ","478","5254"
"42001001260 ","29549","5300"
"42001001391 ","713","5957"
"42001001478 ","46654","1015"
"42001001486 ","38314","5098"
"42001001513 ","795","6010"
"42001001558 ","41713","5715"
"42001001614 ","38935","5358"
"42001001653 ","39579","5312"
"42001001715 ","54212","5012"
"42001001740 ","57285","3101"
"42001001783 ","46661","102302"
"42001001903 ","38468","5044"
"42001002209 ","46709","5332"
"42001002559 ","40914","5669"
"42001002668 ","46695","6038"
"42001002984 ","40909","5594"
"42001003039 ","46887","104897"
"42001003386 ","40951","5456"
"42001003430 ","46255","5123"
"42001003499 ","41812","5690"
"42001003674 ","41641","5885"
"42001003997 ","40437","5499"
"42001004092 ","39342","5394"
"42001004120 ","40807","5554"
"42001004168 ","29549","5300"
"42001004255 ","45793","104848"
"42001004382 ","795","6010"
"42001004448 ","40800","103007"
"42001004539 ","46737","101932"
"42001004574 ","40858","5598"
"42001004615 ","46735","5389"
"42001004621 ","46736","103508"
"42001004764 ","46732","103765"
"42001004849 ","41797","5739"
"42001005268 ","298","8783"
"42001005389 ","46278","5884"
"42001005423 ","41645","5875"
"42001005454 ","298","8783"
"42001005471 ","40909","5594"
"42001005504 ","41641","5885"
"42001005506 ","478","5254"
"42001005545 ","42467","6083"
"42001005650 ","46102","8848"
"42001005662 ","40611","5512"
"42001005830 ","39759","5199"
"42001005929 ","41912","5802"
"42001006240 ","39578","5306"
"42001006297 ","45447","5000"
"42001006299 ","36150","5876"
"42001006307 ","38482","5050"
"42001006356 ","39747","5141"
"42001006422 ","35431","1016"
"42001006533 ","39771","5387"
"42001006663 ","42659","6106"
"42001006756 ","36150","5876"
"42001006760 ","51785","4232"
"42001006773 ","40612","5543"
"42001007078 ","41804","5892"
"42001007240 ","40689","5591"
"42001007476 ","46787","5129"
"42001007515 ","39051","104069"
"42001007534 ","38475","5046"
"42001007665 ","39394","5291"
"42001007743 ","40913","5671"
"42001007768 ","35465","5322"
"42001007789 ","39558","5308"
"42001007884 ","40910","5624"
"42001007907 ","38944","5393"
"42001008289 ","35532","5593"
"42001008436 ","40858","5598"
"42001008474 ","41038","5659"
"42001008694 ","713","5957"
"42001008751 ","36640","5602"
"42001008791 ","46818","5062"
"42001008939 ","39403","5328"
"42001009100 ","36692","5964"
"42001009155 ","2932","5772"
"42001009243 ","41635","5811"
"42001009276 ","46102","8848"
"42001009292 ","46840","5351"
"42001009470 ","46809","5120"
"42001009547 ","39578","5306"
"42001010041 ","46845","101344"
"42001010295 ","35432","5028"
"42001010330 ","46840","5351"
"42001010367 ","46827","5685"
"42001010404 ","40912","5648"
"42001010429 ","46842","104638"
"42001010632 ","41018","5521"
"42001010664 ","49349","3036"
"42001010752 ","46854","104952"
"42001010768 ","39353","5353"
"42001011187 ","39741","5307"
"42001011366 ","39353","5353"
"42001011641 ","38483","5051"
"42001011694 ","40912","5648"
"42001011733 ","44840","8848"
"42001011754 ","41715","102218"
"42001012224 ","40840","5589"
"42001012416 ","41985","5884"
"42001012419 ","29573","5329"
"42001012619 ","40910","5624"
"42001012683 ","84","5272"
"42001013120 ","44868","8896"
"42001013152 ","42413","6100"
"42001013452 ","38424","5111"
"42001013518 ","41936","5772"
"42001013533 ","41006","5634"
"42001013593 ","50920","3042"
"42001013905 ","84","5272"
"42001013907 ","329","5267"
"42001013909 ","46922","5071"
"42001014064 ","40650","5527"
"42001014234 ","35451","8750"
"42001014617 ","46952","5213"
"42001014632 ","67245","103006"
"42001014801 ","49351","102117"
"42001014868 ","622","5688"
"42001014930 ","46956","5185"
"42001014971 ","40879","100864"
"42001015001 ","40612","5543"
"42001015211 ","40595","5665"
"42001015380 ","220005","104492"
"42001015390 ","84","5272"
"42001015400 ","38117","103807"
"42001015471 ","38872","5363"
"42001015881 ","42451","6033"
"42001016154 ","46948","5358"
"42001016172 ","39578","5306"
"42001016279 ","221998","104120"
"42001016367 ","32079","106094"
"42001016389 ","40841","5588"
"42001016467 ","46986","5026"
"42001016669 ","40612","5543"
"42001016690 ","713","5957"
"42001016778 ","41876","5838"
"42001016783 ","41977","5819"
"42001016888 ","39759","5199"
"42001017231 ","41825","5718"
"42001017242 ","45877","9047"
"42001017440 ","741","5823"
"42001017497 ","39528","5326"
"42001017497 ","39528","106090"
"42001017505 ","46995","102319"
"42001017507 ","41965","5792"
"42001017522 ","41908","5717"
"42001017751 ","36731","5673"
"42001017772 ","42000","6000"
"42001017847 ","47001","5766"
"42001017944 ","41977","5819"
"42001017993 ","41953","5795"
"42001018002 ","45877","9047"
"42001018169 ","40894","5517"
"42001018242 ","795","6010"
"42001018412 ","39339","5339"
"42001018502 ","639","5550"
"42001018534 ","46938","5160"
"42001018738 ","39559","5337"
"42001018749 ","41894","5818"
"42001018800 ","40789","5565"
"42001018902 ","46521","5127"
"42001019317 ","39825","1018"
"42001019322 ","41936","5772"
"42001019377 ","41941","5696"
"42001019439 ","634","103760"
"42001019549 ","51049","3123"
"42001019569 ","47010","5361"
"42001019577 ","37407","5530"
"42001019806 ","41350","6003"
"42001019929 ","39663","105482"
"42001020104 ","478","5254"
"42001020114 ","38482","5050"
"42001020365 ","798","6023"
"42001020720 ","41883","5859"
"42001020741 ","29538","5365"
"42001020925 ","39557","5303"
"42001020934 ","41964","5794"
"42001021115 ","51892","103318"
"42001021326 ","47046","103091"
"42001021333 ","40650","5527"
"42001021342 ","38275","102392"
"42001021428 ","607","5406"
"42001021476 ","29551","106070"
"42001021635 ","45785","5456"
"42001021646 ","47055","5325"
"42001021892 ","37384","101209"
"42001021970 ","478","5254"
"42001022480 ","47068","5225"
"42001022906 ","343","5266"
"42001022923 ","38993","5200"
"42001023216 ","97123","5952"
"42001023248 ","47857","5825"
"42001023251 ","795","6010"
"42001023304 ","39267","5276"
"42001023322 ","39782","5318"
"42001023476 ","63631","5048"
"42001023578 ","39759","5199"
"42001023682 ","40951","5456"
"42001023738 ","64435","5113"
"42001023832 ","40817","5453"
"42001024007 ","35465","5322"
"42001024301 ","41803","5856"
"42001024745 ","41848","5974"
"42001024761 ","35526","5413"
"42001024778 ","86063","5254"
"42001024790 ","42451","6033"
"42001024931 ","38321","5116"
"42001024993 ","47081","6064"
"42001025204 ","38992","5390"
"42001025356 ","47113","102849"
"42001025632 ","41910","5791"
"42001025701 ","40789","5565"
"42001025984 ","39561","5305"
"42001025990 ","41860","5943"
"42001026047 ","36426","5408"
"42001026055 ","46278","5884"
"42001026363 ","47122","5255"
"42001026425 ","51787","4239"
"42001026499 ","40951","5456"
"42001026522 ","41953","5795"
"42001026626 ","51782","4231"
"42001026774 ","50841","3017"
"42001026796 ","41559","5857"
"42001026947 ","39281","5375"
"42001026954 ","40767","5632"
"42001026956 ","47137","5142"
"42001026963 ","35526","5413"
"42001027094 ","41731","5986"
"42001027098 ","45877","9047"
"42001027344 ","38993","5200"
"42001027385 ","41752","5761"
"42001027431 ","47145","5404"
"42001027438 ","47144","5703"
"42001027454 ","40612","5543"
"42001027601 ","41820","5903"
"42001027921 ","39394","5291"
"42001028109 ","58608","102783"
"42001028123 ","41693","5861"
"42001028293 ","41045","5636"
"42001028582 ","39734","5247"
"42001028628 ","41855","5883"
"42001028876 ","40894","5517"
"42001028962 ","44658","8820"
"42001029047 ","41896","5707"
"42001029062 ","38482","5050"
"42001029195 ","44779","8893"
"42001029201 ","46840","5351"
"42001029264 ","40894","5517"
"42001029493 ","47167","5411"
"42001029636 ","32079","106094"
"42001029856 ","39342","5394"
"42001029986 ","40817","5453"
"42001029998 ","41843","5710"
"42001030012 ","47172","100199"
"42001030089 ","36731","5673"
"42001030140 ","41953","5795"
"42001030248 ","39051","104069"
"42001030355 ","57544","100891"
"42001030533 ","36606","102727"
"42001030544 ","41953","5795"
"42001030845 ","46278","5884"
"42001030927 ","39360","104610"
"42001031231 ","29627","5459"
"42001031365 ","50920","3042"
"42001031402 ","44621","8911"
"42001031715 ","46102","8848"
"42001031717 ","41896","5707"
"42001031957 ","40894","5517"
"42001031965 ","40817","5453"
"42001032061 ","36466","5865"
"42001032126 ","38931","5304"
"42001032128 ","34171","106088"
"42001032179 ","329","5267"
"42001032328 ","57539","5760"
"42001032347 ","47193","5826"
"42001032460 ","46126","5534"
"42001032566 ","40858","5598"
"42001032589 ","41941","5696"
"42001032621 ","38314","5098"
"42001032670 ","40376","5607"
"42001032904 ","29556","103331"
"42001033307 ","53537","4234"
"42001033351 ","46126","5534"
"42001033357 ","40500","5518"
"42001033361 ","36606","102727"
"42001033431 ","41916","5736"
"42001033473 ","38487","5067"
"42001033480 ","57489","5419"
"42001033496 ","36104","5020"
"42001033616 ","38483","5051"
"42001033664 ","39530","5323"
"42001033789 ","41712","5972"
"42001033805 ","41940","5723"
"42001033853 ","41722","5935"
"42001033898 ","47222","5095"
"42001033975 ","69426","5999"
"42001034049 ","42474","6050"
"42001034127 ","41642","5889"
"42001034131 ","39557","5303"
"42001034187 ","35472","5195"
"42001034210 ","32079","106094"
"42001034241 ","36151","6004"
"42001034262 ","46278","5884"
"42001034426 ","39492","5194"
"42001034457 ","36731","5673"
"42001034691 ","40914","5669"
"42001034995 ","41762","5995"
"42001035088 ","47236","5941"
"42001035197 ","41883","5859"
"42001035589 ","42457","6158"
"42001035784 ","40492","5631"
"42001035902 ","29573","5329"
"42001036016 ","47254","101052"
"42001036155 ","47270","105764"
"42001036169 ","47269","102336"
"42001036202 ","35300","6028"
"42001036222 ","713","5957"
"42001036466 ","32079","106094"
"42001036477 ","59561","3208"
"42001036550 ","38188","9049"
"42001036575 ","39759","5199"
"42001036655 ","40884","5426"
"42001036663 ","46147","5084"
"42001036664 ","41940","5723"
"42001036985 ","40831","5581"
"42001037005 ","41621","5955"
"42001037151 ","37210","103508"
"42001037156 ","38864","5207"
"42001037430 ","40926","5585"
"42001037433 ","47241","103945"
"42001037502 ","39557","5303"
"42001037549 ","39521","5330"
"42001037599 ","39557","5303"
"42001037741 ","41819","5907"
"42001037894 ","40816","5411"
"42001037915 ","40808","5610"
"42001038060 ","329","5267"
"42001038229 ","221868","3033"
"42001038330 ","34171","106088"
"42001038903 ","39747","5141"
"42001039036 ","41734","5872"
"42001039434 ","38417","104354"
"42001039434 ","38417","106037"
"42001039434 ","38417","106038"
"42001039598 ","40841","5588"
"42001039614 ","38269","5074"
"42001039617 ","17627","3122"
"42001039618 ","57284","3099"
"42001039938 ","41745","5988"
"42002000304 ","41991","5934"
"42002000422 ","795","6010"
"42002000430 ","221867","3035"
"42002000447 ","40650","5527"
"42002000478 ","41889","5845"
"42002000613 ","45879","5938"
"42002000804 ","47332","9049"
"42002000816 ","40576","5599"
"42002000887 ","135886","5253"
"42002000917 ","47314","5443"
"42002000968 ","131516","5496"
"42002001002 ","38572","8805"
"42002001034 ","40840","5589"
"42002001398 ","135846","5832"
"42002001425 ","42467","6083"
"42002001441 ","39557","5303"
"42002001448 ","38468","5044"
"42002001450 ","53793","3100"
"42002001472 ","57285","3101"
"42002001512 ","795","6010"
"42002001775 ","616","5677"
"42002001825 ","39715","5163"
"42002002022 ","544","1017"
"42002002098 ","39388","5221"
"42002002105 ","39274","5342"
"42002002230 ","38935","5358"
"42002002265 ","46695","6038"
"42002002308 ","39138","103333"
"42002002461 ","41910","5791"
"42002002763 ","46086","6109"
"42002002812 ","38944","5393"
